seriali	SurveyYear	DayofWeek	Age	Sex	Country	BACONANDHAM	BEEFVEALANDDISHES	BEERLAGERCIDERPERRY	BISCUITS	BROWNGRANARYANDWHEATGERMBREAD	BUNSCAKESPASTRIESFRUITPIES	BURGERSANDKEBABS	BUTTER	CHEESE	CHICKENANDTURKEYDISHES	CHIPSFRIEDROASTPOTATOESANDPOTATOPRODUCTS	CHOCOLATECONFECTIONERY	COATEDCHICKEN	COMMERCIALTODDLERSFOODSANDDRINKS	CRISPSANDSAVOURYSNACKS	EGGSANDEGGDISHES	FRUIT	FRUITJUICE	HIGHFIBREBREAKFASTCEREALS	ICECREAM	LAMBANDDISHES	LIVERDISHES	LOWFATSPREAD	MEATPIESANDPASTRIES	NUTSANDSEEDS	OILYFISH	ONEPERCENTMILK	OTHERBREAD	OTHERBREAKFASTCEREALS	OTHERMARGARINEFATSANDOILS	OTHERMEATANDMEATPRODUCTS	OTHERMILKANDCREAM	OTHERPOTATOESPOTATOSALADSDISHES	OTHERWHITEFISHSHELLFISHFISHDISHES	PASTARICEANDOTHERCEREALS	PORKANDDISHES	PUDDINGS	PUFAMARGARINEOILS	REDUCEDFATSPREAD	SALADANDOTHERRAWVEGETABLES	SAUSAGES	SEMISKIMMEDMILK	SKIMMEDMILK	SMOOTHIES100FRUITANDORJUICE	SOFTDRINKSLOWCALORIE	SOFTDRINKSNOTLOWCALORIE	SPIRITSANDLIQUEURS	SUGARCONFECTIONERY	SUGARSPRESERVESANDSWEETSPREADS	TEACOFFEEANDWATER	VEGETABLESNOTRAW	WHITEBREAD	WHITEFISHCOATEDORFRIED	WHOLEMEALBREAD	WHOLEMILK	WINE	YOGURTFROMAGEFRAISANDDAIRYDESSERTS	DRYWEIGHTBEVERAGES	CHEDDARCHEESE	COTTAGECHEESE	LOWFATSPREADNOTPOLYUNSATURATED	OTHERCHEESE	POLYUNSATURATEDLOWFATSPREAD	REDUCEDFATSPREADNOTPOLYUNSATURATED	REDUCEDFATSPREADPOLYUNSATURATED	SAVOURYSAUCESPICKLESGRAVIESCONDIMENTS	SOUPHOMEMADEANDRETAIL	SpecialDiet	Supps	UsualFoodQuantity	LessFoodReason	MoreFoodReason	UsualDrinkQuantity	LessDrinkReason	diarymth	MoreDrinkReason
900601011	9	Tuesday	50	2	England	0	445	0	0	0	0	0	0	0	0	0	107	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8	0	250	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	No	Yes	Less Than Usual	Other - Specify	 	Usual Amount	 	4	 
900601052	9	Thursday	2	2	England	0	0	0	0	0	55	0	0	0	30	0	0	0	0	0	0	14	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	800	60	72.8	56	0	223.4375	0	100	0	0	0	0	0	0	22	0	5.4	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900601052	9	Friday	2	2	England	23	0	0	29.3	0	0	0	0	44.2	0	70	0	0	0	0	0	187	0	19.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75	24	0	0	0	0	0	0	0	0	0	1000	71.2	0	0	8.5	635.672	0	100	0	12.1	0	0	32.1	0	4.75	0	0	0	No	No	Usual Amount	 	 	More Than Usual	 	5	Very hungry/thirsty
900601052	9	Saturday	2	2	England	0	0	0	10.2	0	0	0	0	0	77.2	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	63	0	0	0	10	36.4	0	0	0	0	0	0	0	25	0	700	38.4	0	0	80	205.46	0	100	0	0	0	0	0	0	10	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900601052	9	Sunday	2	2	England	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	174.44	299	0	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.5	0	0	0	0	0	0	0	20	0	525	0	60	0	0	449.95	0	0	0	0	0	0	13	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900601061	9	Tuesday	35	1	England	0	0	0	0	110	0	0	0	0	283.520148	0	0	0	0	60	49.8	0	100	27	0	0	0	0	0	0	0	0	92.1	0	0	0	0	0	0	0	0	0	0	0	0	0	123.94	0	0	0	0	0	0	0	936	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	24.1	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601061	9	Wednesday	35	1	England	0	0	0	0	0	0	0	0	0	502.0238095	0	0	0	0	60	49.8	0	100	13.5	0	0	0	0	0	0	0	0	92.1	0	0	0	0	0	0	0	0	0	0	0	0	0	93.97	0	0	0	0	0	0	0	936	0	0	0	134	0	0	0	3	0	0	0	0	0	0	0	24.1	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601061	9	Thursday	35	1	England	0	0	0	0	110	0	0	0	0	0	0	0	0	0	60	49.8	0	100	18	0	815.10184	0	0	0	0	0	0	92.1	0	0	0	0	0	0	0	0	0	0	0	0	0	103.96	0	0	0	0	0	0	0	936	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	24.1	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601061	9	Friday	35	1	England	0	0	0	0	110	0	0	0	0	0	0	0	0	0	60	49.8	0	100	18	0	424.1034	0	0	0	0	0	0	92.1	0	0	0	0	150	0	0	0	0	0	0	0	0	103.96	0	0	150	0	0	0	0	736	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	24.1	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601062	9	Tuesday	2	1	England	0	0	0	60.5	13.75	55.8	0	7.5	0	283.0204	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	33.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	No	No	More Than Usual	 	Don't know	Usual Amount	 	3	 
900601062	9	Wednesday	2	1	England	0	0	0	32	0	27.9	0	1.25	0	161.6190476	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	130.4	0	0	0	0	0	0	0	0	0	0	50	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601062	9	Thursday	2	1	England	0	0	0	17.8	13.75	0	0	2.5	0	139.25	0	0	0	0	0	0	0	0	4.6	0	91.95402299	0	0	0	0	0	0	0	0	0	0	453.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601062	9	Friday	2	1	England	0	0	0	26.7	0	0	0	0	0	121.47	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	195.721145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900601072	9	Friday	3	1	England	0	0	0	10.5	0	35	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	42	0	84	0	810	0	40	0	0	0	0	0	0	0	0	0	0	No	Yes	Less Than Usual	Too busy	 	Usual Amount	 	5	 
900601072	9	Saturday	3	1	England	0	0	0	0	0	35	0	0	0	202.41	0	14	0	16	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	44.11	0	0	0	870	0	0	0	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900601072	9	Sunday	3	1	England	0	0	0	0	0	52.5	0	0	0	80.36	0	8	0	28	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900601072	9	Monday	3	1	England	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.68	0	19.2	0	0	0	0	0	0	0	0	0	0	0	0	480	115.89	0	0	0	260	0	0	0	5	0	0	0	0	0	0	15	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900601111	9	Saturday	28	2	England	0	130	0	0	0	0	0	0	19.4	392.91	0	0	0	0	0	0	72.5	0	0	0	0	0	0	0	31.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.35	0	0	0	0	0	0	0	0	0	4986	139	0	0	0	0	0	280	0	19.4	0	0	0	0	0	0	15.805	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900601111	9	Sunday	28	2	England	50	0	0	0	0	0	0	5	0	127.97	0	28.08	0	0	0	114	67	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	100.01	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	4820	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.005	0	No	Yes	Usual Amount	 	 	Usual Amount	 	5	 
900601111	9	Monday	28	2	England	0	150	0	0	0	0	0	0	0	148.5	0	0	0	0	0	0	100	0	300	0	0	0	0	0	30.76	50	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	3620	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	No	Yes	Less Than Usual	Too busy	 	Usual Amount	 	5	 
900601111	9	Tuesday	28	2	England	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	114	100	0	250	0	0	0	0	0	11.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	30	0	0	0	0	0	0	0	0	4760	496.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.76	0	No	Yes	Usual Amount	 	 	More Than Usual	 	5	Busy/active/exercising
900601122	9	Thursday	4	1	England	0	82.41	0	24.4	0	0	0	0	24.5	0	0	0	0	0	0	0	100	0	33.75	0	0	0	7	0	0	0	0	0	0	0	0	0	80	0	96.4	0	0	0	0	0	0	340	0	0	2500	0	0	0	0	200	67	41	84	0	0	0	200	9.2	24.5	0	0	0	7	0	0	0	0	No	No	Less Than Usual	 	 	Usual Amount	 	4	 
900601122	9	Friday	4	1	England	0	0	0	53	80	0	0	0	0	0	58	0	0	0	0	0	260	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	122.5	110	0	0	500	0	0	0	24	200	0	41	0	0	0	0	0	9.2	0	0	0	0	7	10	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900601122	9	Saturday	4	1	England	0	0	0	0	0	0	0	0	13.125	0	0	36	0	0	0	0	100	0	0	0	0	0	7.5	0	0	0	0	0	6.6	0	0	0	200	0	0	0	0	0	0	0	84.44	377.8	0	0	2000	0	0	0	0	0	150	75	0	0	0	0	0	9.2	0	0	0	13.125	7.5	0	0	0	0	No	No	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	4	 
900601122	9	Sunday	4	1	England	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	90	0	33.75	0	0	0	20.78	0	0	0	0	0	0	0	0	0	162	100	0	0	0	0	0	0	93.5	390	0	0	2000	0	0	0	0	0	0	87.87	0	0	0	0	55	9.2	0	0	0	0	20.78	0	0	66	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900601171	9	Thursday	37	2	England	0	0	0	0	0	0	0	0	60	130	0	0	0	0	13	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	15	0	0	67.5	0	0	0	330	0	0	12.5	1067.5	135	97.9	0	0	0	500	0	1.5	60	0	0	0	0	15	0	0	0	No	No	More Than Usual	 	Change of routine	More Than Usual	 	4	Change of routine
900601171	9	Friday	37	2	England	62.7	0	0	0	0	0	0	0	0	130	0	0	0	0	57.5	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	81	0	0	300	365	50	0	15	969	0	95	0	0	0	0	0	1	0	0	0	0	0	0	0	23	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900601171	9	Saturday	37	2	England	29.9	0	0	0	0	0	0	0	38.4	144.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	5	72.75	0	19	0	0	600	165	0	0	5	231	10	105.4	0	0	0	0	0	1	38.4	0	0	0	0	0	5	0	330	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900601171	9	Sunday	37	2	England	0	45	0	0	0	0	0	0	0	235	300	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	290	0	0	70	0	19	0	0	300	430	50	0	5	481	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900601172	9	Thursday	16	2	England	0	68.25	0	0	0	0	0	7	0	33.7	50	0	0	0	25	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	8.9	24.3	0	0	0	0	1025	1988	0	0	5	600	0	108.3	0	0	0	0	107.01	0	0	0	0	0	0	8.9	0	38.01	0	No	No	Less Than Usual	Sickness/Tiredness	 	More Than Usual	 	4	At a special occasion or on holiday
900601172	9	Friday	16	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	0	0	0	0	0	298.6	0	0	0	0	0	0	167.9	0	0	0	250	0	0	20	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Less Than Usual	Not hungry/thirsty	 	Usual Amount	 	4	 
900601172	9	Saturday	16	2	England	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	41.8	0	0	0	0	0	0	0	0	0	0	0	0	16.87	0	0	0	90	69	0	0	0	0	23.5	5	0	120.4068	0	0	0	630	0	0	6.25	646	0	127.05	56	0	0	0	0	0	0	0	0	17	0	23.5	0	41.57	0	No	No	More Than Usual	 	Very hungry/thirsty	Usual Amount	 	4	 
900601172	9	Sunday	16	2	England	50	0	0	0	0	0	0	0	0	105.9	100	0	0	0	32.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	5.2	10	28	0	0	0	0	0	930	0	0	0	75	0	156.4	0	0	0	0	0	0	0	0	0	0	0	10	0	30.7	0	No	No	Less Than Usual	 	 	Usual Amount	 	4	 
900601191	9	Friday	79	2	England	46	0	0	28	49.3	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	14	27	0	77	0	0	0	0	0	0	44	1133	0	0	180	0	0	0	0	0	0	0	0	0	0	14	0	35.01	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900601191	9	Saturday	79	2	England	50	0	0	0	0	0	0	3.1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	0	60	0	0	0	0	0	0	15	920	0	170.7	0	0	0	0	0	0	45	0	0	0	0	15	0	30	400	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900601191	9	Monday	79	2	England	0	0	0	14	0	0	0	0	0	61.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	28	0	0	76	0	0	0	0	0	0	44	1374	340	95.12	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	No	Data missing	Usual Amount	 	 	Usual Amount	 	5	 
900601221	9	Wednesday	47	2	England	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	165	25	0	0	0	0	0	0	75	180	0	0	0	11	0	0	0	0	0	0	0	0	0	364.09	0	23	0	0	0	300	0	0	0	1752	175.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900601221	9	Thursday	47	2	England	0	0	0	0	0	48	0	0	0	45	0	0	0	0	0	0	780	25	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	160	0	75	0	0	0	0	0	0	0	2200	180	0	0	0	0	150	0	0	0	0	0	0	0	0	0	50	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900601221	9	Friday	47	2	England	0	0	0	0	0	85	0	0	0	0	105	0	0	0	0	0	425	25	177	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	1225	0	0	127.5	0	0	300	0	0	0	0	0	0	0	0	0	208	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900601221	9	Saturday	47	2	England	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	67	200	0	0	0	305	0	0	0	750	150	0	0	0	0	0	0	0	0	120	0	47.46	0	0	45	0	70	0	0	0	0	0	0	66	1230	107.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900602021	9	Tuesday	80	2	England	0	0	0	13	0	88	0	16	0	533.8	0	14.04	0	0	6	0	48	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	48.98	0	0	80	0	80	0	0	0	0	310.875	0	0	0	0	0	0	8	1147	0	72.8	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602021	9	Wednesday	80	2	England	90	0	0	8.3	0	0	0	9	0	400.35	0	30.5	0	0	0	0	40	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	19.98	160	0	0	0	0	0	0	85	0	212	0	0	0	150	0	0	10.5	1468	0	72.8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602021	9	Thursday	80	2	England	0	0	0	77	60.48	0	0	21	0	0	0	78	0	0	0	0	48	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	19.98	0	0	0	0	0	0	0	0	0	270	0	0	0	150	0	0	18	1652	200	32.8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602021	9	Friday	80	2	England	23	0	0	16	51.4	0	0	18	0	0	0	40	0	0	0	57	0	0	18.75	0	0	0	0	0	0	0	0	0	0	0	0	69.96	0	0	0	0	40	0	0	0	0	206	0	0	0	350	0	0	8	1246	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602031	9	Tuesday	32	2	England	46	0	0	0	0	0	0	32	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	1250	0	88	0	76.16	0	0	0	0	0	0	0	0	0	0	0	190	0	No	No	Usual Amount	 	 	Less Than Usual	Don't know	12	 
900602031	9	Wednesday	32	2	England	0	205.76	0	0	0	0	0	14	93.5	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	48.9	0	129	426	0	0	0	0	194.5	0	182	0	0	0	0	0	0	0	250	350.37	136.6	0	0	0	0	0	0	93.5	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Less Than Usual	 	12	 
900602031	9	Thursday	32	2	England	0	141	0	0	0	120	338	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	2230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
900602031	9	Friday	32	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Less Than Usual	Bored or stressed	12	 
900602042	9	Saturday	7	1	England	0	323.74	0	0	0	0	0	0	0	189.3	0	0	0	0	52.6	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	150	0	0	0	0	0	0	0	100	70	0	0	0	0	0	259.98	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	More Than Usual	 	8	Busy/active/exercising
900602042	9	Sunday	7	1	England	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	113.77	140	0	0	0	0	0	40	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602042	9	Monday	7	1	England	0	323.74	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	150	0	0	0	0	0	0	0	113.77	70	0	0	0	0	0	65	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	Yes	Yes	Less Than Usual	Change of routine	 	Usual Amount	 	8	 
900602042	9	Tuesday	7	1	England	0	0	0	0	0	0	0	0	0	125	110.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	14.2	0	Yes	Yes	Less Than Usual	Change of routine	 	Usual Amount	 	8	 
900602111	9	Sunday	86	2	England	50	0	0	19	0	0	0	42	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	862	185	144.8	0	0	188	125	0	0	0	0	0	0	0	0	0	50	0	No	Data missing	Usual Amount	 	 	Usual Amount	 	8	 
900602111	9	Monday	86	2	England	0	0	0	38	0	0	0	52	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	709	0	130.4	0	0	141	0	0	0	27	0	0	0	0	0	0	24	0	No	No	More Than Usual	 	 	Usual Amount	 	8	 
900602111	9	Tuesday	86	2	England	50	0	0	26	0	0	0	42	0	0	0	0	0	0	0	0	52	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	459	0	144.8	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602111	9	Wednesday	86	2	England	0	0	0	26	0	0	0	42	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	459	85	144.8	0	0	141	0	0	0	0	0	0	0	0	0	0	16	0	No	No	Usual Amount	 	 	Usual Amount	 	8	 
900602122	9	Monday	5	2	England	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	231.91	0	0	0	0	0	200	0	0	0	0	0	0	0	0	32.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	250	No	No	Usual Amount	 	 	More Than Usual	 	9	Very hungry/thirsty
900602122	9	Tuesday	5	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.9	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4	0	0	83.8	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	120.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	Don't know	Usual Amount	 	9	 
900602122	9	Wednesday	5	2	England	0	0	0	0	0	52.3	0	0	0	80.4	0	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	8	0	250	0	0	0	0	0	0	0	0	0	46.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	Yes	Yes	Usual Amount	 	Don't know	Usual Amount	 	9	 
900602122	9	Thursday	5	2	England	0	0	0	0	0	92	0	0	0	149.1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	95	157	0	0	27.5	0	250	0	0	0	0	0	0	0	190	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Yes	More Than Usual	 	 	Usual Amount	 	9	 
900602191	9	Thursday	45	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.02	0	0	0	0	0	0	0	0	360	195.5	0	0	0	0	0	48	0	0	0	0	0	0	7.5	652	24.3	90.45	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	No	Data missing	Usual Amount	 	Don't know	Usual Amount	 	9	 
900602191	9	Friday	45	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	202.775	0	0	0	0	0	24	0	0	0	0	0	0	5	626	32.4	120.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
900602191	9	Saturday	45	1	England	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	352	0	0	0	0	0	48	0	0	0	0	0	0	10	502	0	60.3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
900602191	9	Sunday	45	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	180	226.8	0	0	0	0	0	24	0	0	0	0	0	0	5	326	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
900602192	9	Thursday	17	2	England	0	0	0	0	0	60	0	0	0	16.65	0	0	0	0	29.8	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	160	0	0	0	24	0	20	0	0	0	0	0	0	24	1030	56	0	0	80	0	0	0	1	0	0	0	0	0	0	0	33	0	No	No	Usual Amount	 	 	Less Than Usual	Don't know	9	 
900602192	9	Friday	17	2	England	0	0	0	49.8	0	0	0	0	0	36	0	0	0	0	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	202.775	0	0	0	42	0	0	0	265	0	0	0	0	0	500	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	33	0	No	No	Usual Amount	 	 	Usual Amount	 	9	 
900602192	9	Saturday	17	2	England	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	100	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	300	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Less Than Usual	Don't know	9	 
